ea136a7b581ca452588009424c1ab52f	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_K;s__Pseudomonas_K guangdongensis	0.995873;0.995873;0.995873;0.995873;0.995873;0.995873;0.249985
6f3f68e5c8e2a11b388ddbbea9fa182d	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Stutzerimonas	0.335757;0.335757;0.335757;0.335757;0.335757;0.335757
da21ee7295553dc357bfc20f6596c4bb	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Thiopseudomonas	1;1;1;1;1;0.950257
f17bbffa1eb43732c49a3f05a2ae0e38	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Stutzerimonas;s__Stutzerimonas sp013395055	1;1;1;1;1;1;0.999198
b213398a2f201322cc07fe305b14fd37	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Halopseudomonas	0.999999;0.999999;0.999999;0.999999;0.999999;0.999999
11be2c2e52acc2ccfc56efe844acd3c5	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Halopseudomonas	0.999983;0.999983;0.999983;0.999983;0.999983;0.999983
5c60f84b3d868e8544e0b7805e20ae77	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter venetianus	0.999728;0.999728;0.999728;0.999728;0.999728;0.999728;0.657541
c22b16cc6108c04f29fea3b6d4c81571	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	0.999675;0.999675;0.999675;0.999675;0.999675;0.999675
d15bc449222795a9ff230013aa633686	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	1;1;1;1;1;1
69179c4a6011d0c9d30036cf18626520	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	1;1;1;1;1;1
47df8e122dd7af8634d1d97ce78f44f6	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	0.997335;0.997335;0.997335;0.997335;0.997335;0.997335
3ebe761bfb1238c87195d431f41bf976	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	0.998687;0.998687;0.998687;0.998687;0.998687;0.998687
430d480477d450614cc88f3853c6ae7f	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	0.999945;0.999945;0.999945;0.999945;0.999945;0.999945
889b3824f9f3709fc805ea887f859e90	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter sp002135335	0.999894;0.999894;0.999894;0.999894;0.999894;0.999894;0.72741
0e2e91fba1ca9ed7de2d11ea4786c914	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter guerrae	0.999617;0.999617;0.999617;0.999617;0.999617;0.999617;0.997619
95819f1b90750d84cb9f4a4015a0b598	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500	0.997592;0.997592;0.997592;0.997592;0.997592
7118bba59a402bf1299aab90478ee9e8	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae	0.983583;0.983583;0.983583;0.983583;0.983583
fc90738bc59192b610b390ba2d781b2d	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__Aquirickettsiella;s__Aquirickettsiella isopodorum	1;1;1;1;1;1;0.998844
27e8a289c9a8d4275addcc845ed80112	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__Aquirickettsiella;s__Aquirickettsiella isopodorum	1;1;1;1;1;1;0.998844
bbf7a202a5819e0d0a576c7daf0871a7	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA4486;f__UBA4486;g__WLWS01;s__WLWS01 sp012103475	0.988748;0.988748;0.988748;0.988748;0.988748;0.506981;0.506981
3f4ed624f5d48912e38e325830488c41	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__CADEED01;s__CADEED01 sp016703895	0.991905;0.991905;0.991905;0.991905;0.991905;0.748615;0.747687
caba733c821472f5f80e1a02a97699c8	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__13-2-20CM-66-19	1;1;1;1;1;1
699121edcddf9655d88dd9af1eaee0a0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__13-2-20CM-66-19	0.983471;0.983471;0.983471;0.983471;0.983471;0.983471
04933fb03edbcd2e5bf858d094b642e8	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae	1;1;1;1;1
6a8b0fb14c18679f47a1a52aedb7886c	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__UBA964	0.999804;0.999804;0.999804;0.999804;0.999804;0.999804
e756f49c41bf91c237cedeb04f2af9c6	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__JADGHX01;s__JADGHX01 sp019683695	0.999998;0.999998;0.999998;0.999998;0.999998;0.561174;0.561174
e9e927317a920fb1472e38cde6fd054e	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae	0.991405;0.991405;0.991405;0.991405;0.991405
991ba20b2cd1050f3369ddb7284b1123	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae	0.992721;0.992721;0.992721;0.992721;0.992721
421a182ad1dc121a1825e0eb0e439304	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae	0.998195;0.998195;0.998195;0.998195;0.998195
0d7bde096aec7f4207429399837cc760	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae	1;1;1;1;1
4fedb421a96e0bcb7ac0dcad5b33792f	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae	0.999625;0.999625;0.999625;0.999625;0.999625
578d377745515b1eeab8d089997daa81	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae	1;1;1;1;1
e0b0607db544eee4f9736a53f3b371d1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae	0.998919;0.998919;0.998919;0.998919;0.998919
