SampleID	F	R	Extraction_batch	PCR_batch	Plate	Well	Ale_ID	SampleOrigin	IsolationMethod	Tissue	Site	Tree	GlobalSampleID	SampleType	SequencingType
D2E-ITS-F15-R14	F15	R14	1	5	9	G5	Iso_Ctrol_1	Isolation	Agar	All	NA	NA	D2E-All-Isolation Negative-1	Isolation_Negative	NovaSeq
D2E-ITS-F15-R15	F15	R15	1	5	29	F30	36	Isolation	D2E	Leaf	BBW	C1	D2E-Leaf-BBW-C1	Sample	NovaSeq
D2E-ITS-F15-R16	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F15-R17	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F15-R18	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F15-R19	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F15-R20	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F15-R21	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F15-R22	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F15-R23	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F15-R24	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F16-R1	F16	R1	1	5	6	H1	PCR_NEG_Ctrol_2	Isolation	D2E	PCR_NEG_Ctrol_2	NA	NA	D2E-PCR_NEG_Ctrol_2-PCR Negative-1	PCR_Negative	NovaSeq
D2E-ITS-F16-R2	F16	R2	1	5	6	H2	197	Isolation	D2E	Soil	ANCST	C4	D2E-Soil-ANCST-C4	Sample	NovaSeq
D2E-ITS-F16-R3	F16	R3	1	5	6	H3	252	Isolation	D2E	Leaf	WINDW	C5	D2E-Leaf-WINDW-C5	Sample	NovaSeq
D2E-ITS-F16-R4	F16	R4	1	5	6	H4	304	Isolation	D2E	Leaf	STHWK	C1	D2E-Leaf-STHWK-C1	Sample	NovaSeq
D2E-ITS-F16-R5	F16	R5	1	5	6	H5	354	Isolation	D2E	Soil	MCOU	C5	D2E-Soil-MCOU-C5	Sample	NovaSeq
D2E-ITS-F16-R6	F16	R6	1	5	6	H6	70	Isolation	D2E	Leaf	ATTP	C2	D2E-Leaf-ATTP-C2	Sample	NovaSeq
D2E-ITS-F16-R7	F16	R7	1	5	6	H7	154	Isolation	D2E	Leaf	LANGDL	C3	D2E-Leaf-LANGDL-C3	Sample	NovaSeq
D2E-ITS-F16-R8	F16	R8	1	5	6	H8	238	Isolation	D2E	Leaf	MOCCA	C4	D2E-Leaf-MOCCA-C4	Sample	NovaSeq
D2E-ITS-F16-R9	F16	R9	1	5	6	H9	282	Isolation	D2E	Leaf	MALDW	C5	D2E-Leaf-MALDW-C5	Sample	NovaSeq
D2E-ITS-F16-R10	F16	R10	1	5	6	H10	322	Isolation	D2E	Soil	MALDW	C3	D2E-Soil-MALDW-C3	Sample	NovaSeq
D2E-ITS-F16-R11	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F16-R12	F16	R12	1	5	6	H12	CP_40_tree_16S	Isolation	Agar	All	LNGDL	C5	D2E-All-LNGDL-C5	Sample	NovaSeq
D2E-ITS-F16-R13	F16	R13	1	5	9	H4	CP_49_tree_16S	Isolation	Agar	All	HOEF	C4	D2E-All-HOEF-C4	Sample	NovaSeq
D2E-ITS-F16-R14	F16	R14	1	5	9	H5	Iso_Ctrol_2	Isolation	Agar	All	NA	NA	D2E-All-Isolation Negative-1	Isolation_Negative	NovaSeq
D2E-ITS-F16-R15	F16	R15	1	5	29	G30	53	Isolation	D2E	Soil	WLDCP	C1	D2E-Soil-WLDCP-C1	Sample	NovaSeq
D2E-ITS-F16-R16	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F16-R17	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F16-R18	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F16-R19	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F16-R20	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F16-R21	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F16-R22	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F16-R23	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F16-R24	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F17-R1	F17	R1	1	5	7	A1	4	Isolation	D2E	Leaf	CDPM	C1	D2E-Leaf-CDPM-C1	Sample	NovaSeq
D2E-ITS-F17-R2	F17	R2	1	5	7	A2	76	Isolation	D2E	Leaf	BBW	C2	D2E-Leaf-BBW-C2	Sample	NovaSeq
D2E-ITS-F17-R3	F17	R3	1	5	7	A3	139	Isolation	D2E	Soil	ANCST	C3	D2E-Soil-ANCST-C3	Sample	NovaSeq
D2E-ITS-F17-R4	F17	R4	1	5	7	A4	200	Isolation	D2E	Leaf	STHWK	C4	D2E-Leaf-STHWK-C4	Sample	NovaSeq
D2E-ITS-F17-R5	F17	R5	1	5	7	A5	254	Isolation	D2E	Leaf	HRWD	C5	D2E-Leaf-HRWD-C5	Sample	NovaSeq
D2E-ITS-F17-R6	F17	R6	1	5	7	A6	309	Isolation	D2E	Soil	WINDW	C2	D2E-Soil-WINDW-C2	Sample	NovaSeq
D2E-ITS-F17-R7	F17	R7	1	5	7	A7	7	Isolation	D2E	Soil	MCOU	C1	D2E-Soil-MCOU-C1	Sample	NovaSeq
D2E-ITS-F17-R8	F17	R8	1	5	7	A8	62	Isolation	D2E	Leaf	ANCST	C2	D2E-Leaf-ANCST-C2	Sample	NovaSeq
D2E-ITS-F17-R9	F17	R9	1	5	7	A9	147	Isolation	D2E	Soil	CDPM	C3	D2E-Soil-CDPM-C3	Sample	NovaSeq
D2E-ITS-F17-R10	F17	R10	1	5	7	A10	172	Isolation	D2E	Leaf	WLDCP	C3	D2E-Leaf-WLDCP-C3	Sample	NovaSeq
D2E-ITS-F17-R11	F17	R11	1	5	7	A11	209	Isolation	D2E	Soil	LANGDL	C4	D2E-Soil-LANGDL-C4	Sample	NovaSeq
D2E-ITS-F17-R12	F17	R12	1	5	7	A12	251	Isolation	D2E	Soil	WINDW	C5	D2E-Soil-WINDW-C5	Sample	NovaSeq
D2E-ITS-F17-R13	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F17-R14	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F17-R15	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F17-R16	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F17-R17	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F17-R18	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F17-R19	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F17-R20	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F17-R21	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F17-R22	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F17-R23	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F17-R24	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F18-R1	F18	R1	1	5	7	B1	10	Isolation	D2E	Leaf	STHWK	C1	D2E-Leaf-STHWK-C1	Sample	NovaSeq
D2E-ITS-F18-R2	F18	R2	1	5	7	B2	80	Isolation	D2E	Leaf	RWDN	C2	D2E-Leaf-RWDN-C2	Sample	NovaSeq
D2E-ITS-F18-R3	F18	R3	1	5	7	B3	145	Isolation	D2E	Soil	SLCY	C3	D2E-Soil-SLCY-C3	Sample	NovaSeq
D2E-ITS-F18-R4	F18	R4	1	5	7	B4	207	Isolation	D2E	Soil	RCHMD	C4	D2E-Soil-RCHMD-C4	Sample	NovaSeq
D2E-ITS-F18-R5	F18	R5	1	5	7	B5	260	Isolation	D2E	Leaf	ANCST	C5	D2E-Leaf-ANCST-C5	Sample	NovaSeq
D2E-ITS-F18-R6	F18	R6	1	5	7	B6	311	Isolation	D2E	Leaf	WINDW	C2	D2E-Leaf-WINDW-C2	Sample	NovaSeq
D2E-ITS-F18-R7	F18	R7	1	5	7	B7	9	Isolation	D2E	Soil	STHWK	C1	D2E-Soil-STHWK-C1	Sample	NovaSeq
D2E-ITS-F18-R8	F18	R8	1	5	7	B8	65	Isolation	D2E	Soil	STHWK	C2	D2E-Soil-STHWK-C2	Sample	NovaSeq
D2E-ITS-F18-R9	F18	R9	1	5	7	B9	148	Isolation	D2E	Leaf	CDPM	C3	D2E-Leaf-CDPM-C3	Sample	NovaSeq
D2E-ITS-F18-R10	F18	R10	1	5	7	B10	175	Isolation	D2E	Soil	MOCCA	C3	D2E-Soil-MOCCA-C3	Sample	NovaSeq
D2E-ITS-F18-R11	F18	R11	1	5	7	B11	210	Isolation	D2E	Leaf	LANGDL	C4	D2E-Leaf-LANGDL-C4	Sample	NovaSeq
D2E-ITS-F18-R12	F18	R12	1	5	7	B12	284	Isolation	D2E	Leaf	TAWWD	C5	D2E-Leaf-TAWWD-C5	Sample	NovaSeq
D2E-ITS-F18-R13	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F18-R14	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F18-R15	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F18-R16	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F18-R17	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F18-R18	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F18-R19	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F18-R20	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F18-R21	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F18-R22	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F18-R23	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F18-R24	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F19-R1	F19	R1	1	5	7	C1	13	Isolation	D2E	Soil	ASHC	C1	D2E-Soil-ASHC-C1	Sample	NovaSeq
D2E-ITS-F19-R2	F19	R2	1	5	7	C2	112	Isolation	D2E	Leaf	WLDCP	C2	D2E-Leaf-WLDCP-C2	Sample	NovaSeq
D2E-ITS-F19-R3	F19	R3	1	5	7	C3	160	Isolation	D2E	Leaf	DYMK	C3	D2E-Leaf-DYMK-C3	Sample	NovaSeq
D2E-ITS-F19-R4	F19	R4	1	5	7	C4	215	Isolation	D2E	Soil	HLKH	C4	D2E-Soil-HLKH-C4	Sample	NovaSeq
D2E-ITS-F19-R5	F19	R5	1	5	7	C5	265	Isolation	D2E	Soil	SLCY	C5	D2E-Soil-SLCY-C5	Sample	NovaSeq
D2E-ITS-F19-R6	F19	R6	1	5	7	C6	312	Isolation	D2E	Leaf	WINDW	C2	D2E-Leaf-WINDW-C2	Sample	NovaSeq
D2E-ITS-F19-R7	F19	R7	1	5	7	C7	17	Isolation	D2E	Soil	LNGDL	C1	D2E-Soil-LNGDL-C1	Sample	NovaSeq
D2E-ITS-F19-R8	F19	R8	1	5	7	C8	75	Isolation	D2E	Soil	BBW	C2	D2E-Soil-BBW-C2	Sample	NovaSeq
D2E-ITS-F19-R9	F19	R9	1	5	7	C9	149	Isolation	D2E	Soil	SAW	C3	D2E-Soil-SAW-C3	Sample	NovaSeq
D2E-ITS-F19-R10	F19	R10	1	5	7	C10	183	Isolation	D2E	Soil	LWBKR	C4	D2E-Soil-LWBKR-C4	Sample	NovaSeq
D2E-ITS-F19-R11	F19	R11	1	5	7	C11	222	Isolation	D2E	Leaf	LINEAG	C4	D2E-Leaf-LINEAG-C4	Sample	NovaSeq
D2E-ITS-F19-R12	F19	R12	1	5	7	C12	292	Isolation	D2E	Leaf	HLKH	C5	D2E-Leaf-HLKH-C5	Sample	NovaSeq
D2E-ITS-F19-R13	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F19-R14	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F19-R15	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F19-R16	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F19-R17	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F19-R18	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F19-R19	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F19-R20	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F19-R21	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F19-R22	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F19-R23	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F19-R24	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F20-R1	F20	R1	1	5	7	D1	23	Isolation	D2E	Soil	LWBKR	C1	D2E-Soil-LWBKR-C1	Sample	NovaSeq
D2E-ITS-F20-R2	F20	R2	1	5	7	D2	115	Isolation	D2E	Soil	MOCCA	C2	D2E-Soil-MOCCA-C2	Sample	NovaSeq
D2E-ITS-F20-R3	F20	R3	1	5	7	D3	174	Isolation	D2E	Leaf	HOEF	C3	D2E-Leaf-HOEF-C3	Sample	NovaSeq
D2E-ITS-F20-R4	F20	R4	1	5	7	D4	219	Isolation	D2E	Soil	TAWWD	C4	D2E-Soil-TAWWD-C4	Sample	NovaSeq
D2E-ITS-F20-R5	F20	R5	1	5	7	D5	268	Isolation	D2E	Leaf	CDPM	C5	D2E-Leaf-CDPM-C5	Sample	NovaSeq
D2E-ITS-F20-R6	F20	R6	1	5	7	D6	319	Isolation	D2E	Leaf	HRWD	C2	D2E-Leaf-HRWD-C2	Sample	NovaSeq
D2E-ITS-F20-R7	F20	R7	1	5	7	D7	19	Isolation	D2E	Soil	RCHMND	C1	D2E-Soil-RCHMND-C1	Sample	NovaSeq
D2E-ITS-F20-R8	F20	R8	1	5	7	D8	78	Isolation	D2E	Leaf	GMKW	C2	D2E-Leaf-GMKW-C2	Sample	NovaSeq
D2E-ITS-F20-R9	F20	R9	1	5	7	D9	155	Isolation	D2E	Soil	CROC	C3	D2E-Soil-CROC-C3	Sample	NovaSeq
D2E-ITS-F20-R10	F20	R10	1	5	7	D10	184	Isolation	D2E	Leaf	LWBKR	C4	D2E-Leaf-LWBKR-C4	Sample	NovaSeq
D2E-ITS-F20-R11	F20	R11	1	5	7	D11	231	Isolation	D2E	Soil	SNDR	C4	D2E-Soil-SNDR-C4	Sample	NovaSeq
D2E-ITS-F20-R12	F20	R12	1	5	7	D12	295	Isolation	D2E	Soil	HTCH	C5	D2E-Soil-HTCH-C5	Sample	NovaSeq
D2E-ITS-F20-R13	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F20-R14	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F20-R15	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F20-R16	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F20-R17	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F20-R18	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F20-R19	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F20-R20	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F20-R21	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F20-R22	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F20-R23	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F20-R24	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F21-R1	F21	R1	1	5	7	E1	34	Isolation	D2E	Leaf	HARWD	C1	D2E-Leaf-HARWD-C1	Sample	NovaSeq
D2E-ITS-F21-R2	F21	R2	1	5	7	E2	123	Isolation	D2E	Soil	LWBKR	C3	D2E-Soil-LWBKR-C3	Sample	NovaSeq
D2E-ITS-F21-R3	F21	R3	1	5	7	E3	176	Isolation	D2E	Leaf	MOCCA	C3	D2E-Leaf-MOCCA-C3	Sample	NovaSeq
D2E-ITS-F21-R4	F21	R4	1	5	7	E4	226	Isolation	D2E	Leaf	CROC	C4	D2E-Leaf-CROC-C4	Sample	NovaSeq
D2E-ITS-F21-R5	F21	R5	1	5	7	E5	271	Isolation	D2E	Soil	RCHMD	C5	D2E-Soil-RCHMD-C5	Sample	NovaSeq
D2E-ITS-F21-R6	F21	R6	1	5	7	E6	330	Isolation	D2E	Soil	ATTP	C4	D2E-Soil-ATTP-C4	Sample	NovaSeq
D2E-ITS-F21-R7	F21	R7	1	5	7	E7	26	Isolation	D2E	Leaf	GMKW	C1	D2E-Leaf-GMKW-C1	Sample	NovaSeq
D2E-ITS-F21-R8	F21	R8	1	5	7	E8	81	Isolation	D2E	Soil	LWBKR	C2	D2E-Soil-LWBKR-C2	Sample	NovaSeq
D2E-ITS-F21-R9	F21	R9	1	5	7	E9	156	Isolation	D2E	Leaf	CROC	C3	D2E-Leaf-CROC-C3	Sample	NovaSeq
D2E-ITS-F21-R10	F21	R10	1	5	7	E10	188	Isolation	D2E	Leaf	GMKW	C4	D2E-Leaf-GMKW-C4	Sample	NovaSeq
D2E-ITS-F21-R11	F21	R11	1	5	7	E11	232	Isolation	D2E	Leaf	SNDR	C4	D2E-Leaf-SNDR-C4	Sample	NovaSeq
D2E-ITS-F21-R12	F21	R12	1	5	7	E12	142	Isolation	D2E	Leaf	STHWK	C3	D2E-Leaf-STHWK-C3	Sample	NovaSeq
D2E-ITS-F21-R13	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F21-R14	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F21-R15	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F21-R16	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F21-R17	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F21-R18	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F21-R19	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F21-R20	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F21-R21	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F21-R22	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F21-R23	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F21-R24	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F22-R1	F22	R1	1	5	7	F1	PCR_NEG_CTROL_3	Isolation	D2E	PCR_NEG_CTROL_3	NA	NA	D2E-PCR_NEG_CTROL_3-PCR Negative-1	PCR_Negative	NovaSeq
D2E-ITS-F22-R2	F22	R2	1	5	7	F2	126	Isolation	D2E	Leaf	MTRD	C3	D2E-Leaf-MTRD-C3	Sample	NovaSeq
D2E-ITS-F22-R3	F22	R3	1	5	7	F3	192	Isolation	D2E	Leaf	WINDW	C4	D2E-Leaf-WINDW-C4	Sample	NovaSeq
D2E-ITS-F22-R4	F22	R4	1	5	7	F4	230	Isolation	D2E	Leaf	STRTS	C4	D2E-Leaf-STRTS-C4	Sample	NovaSeq
D2E-ITS-F22-R5	F22	R5	1	5	7	F5	274	Isolation	D2E	Leaf	LANGDL	C5	D2E-Leaf-LANGDL-C5	Sample	NovaSeq
D2E-ITS-F22-R6	F22	R6	1	5	7	F6	338	Isolation	D2E	Soil	SLCY	C4	D2E-Soil-SLCY-C4	Sample	NovaSeq
D2E-ITS-F22-R7	F22	R7	1	5	7	F7	27	Isolation	D2E	Soil	WINDW	C1	D2E-Soil-WINDW-C1	Sample	NovaSeq
D2E-ITS-F22-R8	F22	R8	1	5	7	F8	99	Isolation	D2E	Soil	DYMK	C2	D2E-Soil-DYMK-C2	Sample	NovaSeq
D2E-ITS-F22-R9	F22	R9	1	5	7	F9	161	Isolation	D2E	Soil	CDS	C3	D2E-Soil-CDS-C3	Sample	NovaSeq
D2E-ITS-F22-R10	F22	R10	1	5	7	F10	189	Isolation	D2E	Soil	BBW	C4	D2E-Soil-BBW-C4	Sample	NovaSeq
D2E-ITS-F22-R11	F22	R11	1	5	7	F11	244	Isolation	D2E	Leaf	LWBKR	C5	D2E-Leaf-LWBKR-C5	Sample	NovaSeq
D2E-ITS-F22-R12	F22	R12	1	5	7	F12	82	Isolation	D2E	Leaf	LWBKR	C2	D2E-Leaf-LWBKR-C2	Sample	NovaSeq
D2E-ITS-F22-R13	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F22-R14	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F22-R15	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F22-R16	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F22-R17	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F22-R18	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F22-R19	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F22-R20	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F22-R21	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F22-R22	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F22-R23	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F22-R24	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-ITS-F23-R1	F23	R1	1	5	7	G1	61	Isolation	D2E	Soil	ANCST	C2	D2E-Soil-ANCST-C2	Sample	NovaSeq
D2E-ITS-F23-R2	F23	R2	1	5	7	G2	133	Isolation	D2E	Soil	HRWD	C3	D2E-Soil-HRWD-C3	Sample	NovaSeq
D2E-ITS-F23-R3	F23	R3	1	5	7	G3	359	Isolation	D2E	Leaf	SAW	C5	D2E-Leaf-SAW-C5	Sample	NovaSeq
D2E-ITS-F23-R4	F23	R4	1	5	7	G4	239	Isolation	D2E	Soil	MALDW	C4	D2E-Soil-MALDW-C4	Sample	NovaSeq
D2E-ITS-F23-R5	F23	R5	1	5	7	G5	276	Isolation	D2E	Leaf	CROC	C5	D2E-Leaf-CROC-C5	Sample	NovaSeq
D2E-ITS-F23-R6	F23	R6	1	5	7	G6	340	Isolation	D2E	Leaf	SLCY	C4	D2E-Leaf-SLCY-C4	Sample	NovaSeq
D2E-ITS-F23-R7	F23	R7	1	5	7	G7	32	Isolation	D2E	Leaf	RWDN	C1	D2E-Leaf-RWDN-C1	Sample	NovaSeq
