SampleID	F	R	Extraction_batch	PCR_batch	Plate	Well	Ale_ID	SampleOrigin	IsolationMethod	Tissue	Site	Tree	GlobalSampleID	SampleType	SequencingType
D2E-16S-F15-R15	F15	R15	200	5	29	F29	36	Isolation	D2E	Leaf	BBW	C1	Isolation-D2E-BBW-C1	Sample	NovaSeq
D2E-16S-F15-R16	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F15-R17	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F15-R18	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F15-R19	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F15-R20	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F15-R21	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F15-R22	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F15-R23	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F15-R24	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F16-R1	F16	R1	200	5	2	H1	PCR_NEG_Ctrol_2	Isolation	D2E	PCR Negative	PCR Negative	PCR Negative	Isolation-D2E-PCR Negative-PCR Negative	PCR_Negative	NovaSeq
D2E-16S-F16-R2	F16	R2	200	5	2	H2	197	Isolation	D2E	Soil	ANCST	C4	Isolation-D2E-ANCST-C4	Sample	NovaSeq
D2E-16S-F16-R3	F16	R3	200	5	2	H3	252	Isolation	D2E	Leaf	WINDW	C5	Isolation-D2E-WINDW-C5	Sample	NovaSeq
D2E-16S-F16-R4	F16	R4	200	5	2	H4	304	Isolation	D2E	Leaf	STHWK	C1	Isolation-D2E-STHWK-C1	Sample	NovaSeq
D2E-16S-F16-R5	F16	R5	200	5	2	H5	354	Isolation	D2E	Soil	MCOU	C5	Isolation-D2E-MCOU-C5	Sample	NovaSeq
D2E-16S-F16-R6	F16	R6	200	5	2	H6	70	Isolation	D2E	Leaf	ATTP	C2	Isolation-D2E-ATTP-C2	Sample	NovaSeq
D2E-16S-F16-R7	F16	R7	200	5	2	H7	154	Isolation	D2E	Leaf	LANGDL	C3	Isolation-D2E-LANGDL-C3	Sample	NovaSeq
D2E-16S-F16-R8	F16	R8	200	5	2	H8	238	Isolation	D2E	Leaf	MOCCA	C4	Isolation-D2E-MOCCA-C4	Sample	NovaSeq
D2E-16S-F16-R9	F16	R9	200	5	2	H9	282	Isolation	D2E	Leaf	MALDW	C5	Isolation-D2E-MALDW-C5	Sample	NovaSeq
D2E-16S-F16-R10	F16	R10	200	5	2	H10	322	Isolation	D2E	Soil	MALDW	C3	Isolation-D2E-MALDW-C3	Sample	NovaSeq
D2E-16S-F16-R11	F16	R11	200	5	2	H11	Positive_Ctrol	Isolation	D2E	PCR Positive	PCR Positive	PCR Positive	Isolation-D2E-PCR Positive-PCR Positive	PCR_Positive	NovaSeq
D2E-16S-F16-R12	F16	R12	200	5	2	H12	CP_40_tree_16S	Isolation	D2E	All	LNGDL	C5	Isolation-D2E-LNGDL-C5	Sample	NovaSeq
D2E-16S-F16-R13	F16	R13	200	5	503	503	CP_49_tree_16S	Isolation	Agar	All	HOEF	C4	Isolation-Agar-HOEF-C4	Sample	NovaSeq
D2E-16S-F16-R14	F16	R14	200	5	508	508	Iso_Ctrol_2	Isolation	Agar	Isolation Negative	Isolation Negative	Isolation Negative	Isolation-Agar-Isolation Negative-Isolation Negative	Isolation_Negative	NovaSeq
D2E-16S-F16-R15	F16	R15	200	5	29	G29	53	Isolation	D2E	Soil	WLDCP	C1	Isolation-D2E-WLDCP-C1	Sample	NovaSeq
D2E-16S-F16-R16	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F16-R17	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F16-R18	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F16-R19	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F16-R20	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F16-R21	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F16-R22	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F16-R23	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F16-R24	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F17-R1	F17	R1	200	5	3	A1	4	Isolation	D2E	Leaf	CDPM	C1	Isolation-D2E-CDPM-C1	Sample	NovaSeq
D2E-16S-F17-R2	F17	R2	200	5	3	A2	76	Isolation	D2E	Leaf	BBW	C2	Isolation-D2E-BBW-C2	Sample	NovaSeq
D2E-16S-F17-R3	F17	R3	200	5	3	A3	139	Isolation	D2E	Soil	ANCST	C3	Isolation-D2E-ANCST-C3	Sample	NovaSeq
D2E-16S-F17-R4	F17	R4	200	5	3	A4	200	Isolation	D2E	Leaf	STHWK	C4	Isolation-D2E-STHWK-C4	Sample	NovaSeq
D2E-16S-F17-R5	F17	R5	200	5	3	A5	254	Isolation	D2E	Leaf	HRWD	C5	Isolation-D2E-HRWD-C5	Sample	NovaSeq
D2E-16S-F17-R6	F17	R6	200	5	3	A6	309	Isolation	D2E	Soil	WINDW	C2	Isolation-D2E-WINDW-C2	Sample	NovaSeq
D2E-16S-F17-R7	F17	R7	200	5	3	A7	7	Isolation	D2E	Soil	MCOU	C1	Isolation-D2E-MCOU-C1	Sample	NovaSeq
D2E-16S-F17-R8	F17	R8	200	5	3	A8	62	Isolation	D2E	Leaf	ANCST	C2	Isolation-D2E-ANCST-C2	Sample	NovaSeq
D2E-16S-F17-R9	F17	R9	200	5	3	A9	147	Isolation	D2E	Soil	CDPM	C3	Isolation-D2E-CDPM-C3	Sample	NovaSeq
D2E-16S-F17-R10	F17	R10	200	5	3	A10	172	Isolation	D2E	Leaf	WLDCP	C3	Isolation-D2E-WLDCP-C3	Sample	NovaSeq
D2E-16S-F17-R11	F17	R11	200	5	3	A11	209	Isolation	D2E	Soil	LANGDL	C4	Isolation-D2E-LANGDL-C4	Sample	NovaSeq
D2E-16S-F17-R12	F17	R12	200	5	3	A12	251	Isolation	D2E	Soil	WINDW	C5	Isolation-D2E-WINDW-C5	Sample	NovaSeq
D2E-16S-F17-R13	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F17-R14	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
